"candidate","township","count","county"
"Greenstein, d","Charlestown",0,"SULLIVAN COUNTY"
"Harris, d","Charlestown",0,"SULLIVAN COUNTY"
"Hewes, d","Charlestown",0,"SULLIVAN COUNTY"
"Klobuchar, d","Charlestown",123,"SULLIVAN COUNTY"
"Koos, d","Charlestown",1,"SULLIVAN COUNTY"
"Kraus, d","Charlestown",0,"SULLIVAN COUNTY"
"Krichevsky, d","Charlestown",0,"SULLIVAN COUNTY"
"Moroz, d","Charlestown",0,"SULLIVAN COUNTY"
"Patrick, d","Charlestown",3,"SULLIVAN COUNTY"
"Sanders, d","Charlestown",320,"SULLIVAN COUNTY"
"Sestak, d","Charlestown",0,"SULLIVAN COUNTY"
"Sloan, d","Charlestown",0,"SULLIVAN COUNTY"
"Steyer, d","Charlestown",26,"SULLIVAN COUNTY"
"Thistle, d","Charlestown",0,"SULLIVAN COUNTY"
"Torgesen, d","Charlestown",0,"SULLIVAN COUNTY"
"Warren, d","Charlestown",63,"SULLIVAN COUNTY"
"Wells, d","Charlestown",0,"SULLIVAN COUNTY"
"Williamson, d","Charlestown",0,"SULLIVAN COUNTY"
"Yang, d","Charlestown",15,"SULLIVAN COUNTY"
"Scatter","Charlestown",0,"SULLIVAN COUNTY"
"Bennet, d","Claremont Ward 1",1,"SULLIVAN COUNTY"
"Biden, d","Claremont Ward 1",33,"SULLIVAN COUNTY"
"Booker, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Boyd, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Bullock, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Burke, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Buttigieg, d","Claremont Ward 1",145,"SULLIVAN COUNTY"
"Castro, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"De La Fuente, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Delaney, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Dunlap, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Ellinger, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Gabbard, d","Claremont Ward 1",29,"SULLIVAN COUNTY"
"Gleiberman, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Greenstein, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Harris, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Hewes, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Klobuchar, d","Claremont Ward 1",62,"SULLIVAN COUNTY"
"Koos, d","Claremont Ward 1",1,"SULLIVAN COUNTY"
"Kraus, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Krichevsky, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Moroz, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Patrick, d","Claremont Ward 1",2,"SULLIVAN COUNTY"
"Sanders, d","Claremont Ward 1",195,"SULLIVAN COUNTY"
"Sestak, d","Claremont Ward 1",1,"SULLIVAN COUNTY"
"Sloan, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Steyer, d","Claremont Ward 1",16,"SULLIVAN COUNTY"
"Thistle, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Torgesen, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Warren, d","Claremont Ward 1",44,"SULLIVAN COUNTY"
"Wells, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Williamson, d","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Yang, d","Claremont Ward 1",22,"SULLIVAN COUNTY"
"Scatter","Claremont Ward 1",0,"SULLIVAN COUNTY"
"Bennet, d","Claremont Ward 2",1,"SULLIVAN COUNTY"
"Biden, d","Claremont Ward 2",66,"SULLIVAN COUNTY"
"Booker, d","Claremont Ward 2",1,"SULLIVAN COUNTY"
"Boyd, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Bullock, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Burke, d","Claremont Ward 2",1,"SULLIVAN COUNTY"
"Buttigieg, d","Claremont Ward 2",206,"SULLIVAN COUNTY"
"Castro, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"De La Fuente, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Delaney, d","Claremont Ward 2",1,"SULLIVAN COUNTY"
"Dunlap, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Ellinger, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Gabbard, d","Claremont Ward 2",23,"SULLIVAN COUNTY"
"Gleiberman, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Greenstein, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Harris, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Hewes, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Klobuchar, d","Claremont Ward 2",116,"SULLIVAN COUNTY"
"Koos, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Kraus, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Krichevsky, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Moroz, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Patrick, d","Claremont Ward 2",1,"SULLIVAN COUNTY"
"Sanders, d","Claremont Ward 2",278,"SULLIVAN COUNTY"
"Sestak, d","Claremont Ward 2",1,"SULLIVAN COUNTY"
"Sloan, d","Claremont Ward 2",1,"SULLIVAN COUNTY"
"Steyer, d","Claremont Ward 2",29,"SULLIVAN COUNTY"
"Thistle, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Torgesen, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Warren, d","Claremont Ward 2",66,"SULLIVAN COUNTY"
"Wells, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Williamson, d","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Yang, d","Claremont Ward 2",25,"SULLIVAN COUNTY"
"Scatter","Claremont Ward 2",0,"SULLIVAN COUNTY"
"Bennet, d","Claremont Ward 3",5,"SULLIVAN COUNTY"
"Biden, d","Claremont Ward 3",59,"SULLIVAN COUNTY"
"Booker, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Boyd, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Bullock, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Burke, d","Claremont Ward 3",1,"SULLIVAN COUNTY"
"Buttigieg, d","Claremont Ward 3",165,"SULLIVAN COUNTY"
"Castro, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"De La Fuente, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Delaney, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Dunlap, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Ellinger, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Gabbard, d","Claremont Ward 3",16,"SULLIVAN COUNTY"
"Gleiberman, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Greenstein, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Harris, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Hewes, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Klobuchar, d","Claremont Ward 3",82,"SULLIVAN COUNTY"
"Koos, d","Claremont Ward 3",1,"SULLIVAN COUNTY"
"Kraus, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Krichevsky, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Moroz, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Patrick, d","Claremont Ward 3",1,"SULLIVAN COUNTY"
"Sanders, d","Claremont Ward 3",201,"SULLIVAN COUNTY"
"Sestak, d","Claremont Ward 3",2,"SULLIVAN COUNTY"
"Sloan, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Steyer, d","Claremont Ward 3",24,"SULLIVAN COUNTY"
"Thistle, d","Claremont Ward 3",1,"SULLIVAN COUNTY"
"Torgesen, d","Claremont Ward 3",1,"SULLIVAN COUNTY"
"Warren, d","Claremont Ward 3",51,"SULLIVAN COUNTY"
"Wells, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Williamson, d","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Yang, d","Claremont Ward 3",20,"SULLIVAN COUNTY"
"Scatter","Claremont Ward 3",0,"SULLIVAN COUNTY"
"Bennet, d","Cornish",3,"SULLIVAN COUNTY"
"Biden, d","Cornish",38,"SULLIVAN COUNTY"
"Booker, d","Cornish",1,"SULLIVAN COUNTY"
"Boyd, d","Cornish",0,"SULLIVAN COUNTY"
"Bullock, d","Cornish",0,"SULLIVAN COUNTY"
"Burke, d","Cornish",0,"SULLIVAN COUNTY"
"Buttigieg, d","Cornish",128,"SULLIVAN COUNTY"
"Castro, d","Cornish",0,"SULLIVAN COUNTY"
"De La Fuente, d","Cornish",0,"SULLIVAN COUNTY"
"Delaney, d","Cornish",0,"SULLIVAN COUNTY"
"Dunlap, d","Cornish",0,"SULLIVAN COUNTY"
"Ellinger, d","Cornish",0,"SULLIVAN COUNTY"
"Gabbard, d","Cornish",13,"SULLIVAN COUNTY"
"Gleiberman, d","Cornish",0,"SULLIVAN COUNTY"
"Greenstein, d","Cornish",0,"SULLIVAN COUNTY"
"Harris, d","Cornish",0,"SULLIVAN COUNTY"
"Hewes, d","Cornish",0,"SULLIVAN COUNTY"
"Klobuchar, d","Cornish",108,"SULLIVAN COUNTY"
"Koos, d","Cornish",0,"SULLIVAN COUNTY"
"Kraus, d","Cornish",0,"SULLIVAN COUNTY"
"Krichevsky, d","Cornish",0,"SULLIVAN COUNTY"
"Moroz, d","Cornish",0,"SULLIVAN COUNTY"
"Patrick, d","Cornish",1,"SULLIVAN COUNTY"
"Sanders, d","Cornish",123,"SULLIVAN COUNTY"
"Sestak, d","Cornish",0,"SULLIVAN COUNTY"
"Sloan, d","Cornish",0,"SULLIVAN COUNTY"
"Steyer, d","Cornish",10,"SULLIVAN COUNTY"
"Thistle, d","Cornish",0,"SULLIVAN COUNTY"
"Torgesen, d","Cornish",0,"SULLIVAN COUNTY"
"Warren, d","Cornish",53,"SULLIVAN COUNTY"
"Wells, d","Cornish",0,"SULLIVAN COUNTY"
"Williamson, d","Cornish",0,"SULLIVAN COUNTY"
"Yang, d","Cornish",11,"SULLIVAN COUNTY"
"Scatter","Cornish",0,"SULLIVAN COUNTY"
"Bennet, d","Croydon",0,"SULLIVAN COUNTY"
"Biden, d","Croydon",6,"SULLIVAN COUNTY"
"Booker, d","Croydon",0,"SULLIVAN COUNTY"
"Boyd, d","Croydon",0,"SULLIVAN COUNTY"
"Bullock, d","Croydon",0,"SULLIVAN COUNTY"
"Burke, d","Croydon",1,"SULLIVAN COUNTY"
"Buttigieg, d","Croydon",41,"SULLIVAN COUNTY"
"Castro, d","Croydon",0,"SULLIVAN COUNTY"
"De La Fuente, d","Croydon",0,"SULLIVAN COUNTY"
"Delaney, d","Croydon",0,"SULLIVAN COUNTY"
"Dunlap, d","Croydon",0,"SULLIVAN COUNTY"
"Ellinger, d","Croydon",0,"SULLIVAN COUNTY"
"Gabbard, d","Croydon",7,"SULLIVAN COUNTY"
"Gleiberman, d","Croydon",0,"SULLIVAN COUNTY"
"Greenstein, d","Croydon",0,"SULLIVAN COUNTY"
"Harris, d","Croydon",0,"SULLIVAN COUNTY"
"Hewes, d","Croydon",0,"SULLIVAN COUNTY"
"Klobuchar, d","Croydon",21,"SULLIVAN COUNTY"
"Koos, d","Croydon",0,"SULLIVAN COUNTY"
"Kraus, d","Croydon",0,"SULLIVAN COUNTY"
"Krichevsky, d","Croydon",0,"SULLIVAN COUNTY"
"Moroz, d","Croydon",0,"SULLIVAN COUNTY"
"Patrick, d","Croydon",0,"SULLIVAN COUNTY"
"Sanders, d","Croydon",30,"SULLIVAN COUNTY"
"Sestak, d","Croydon",0,"SULLIVAN COUNTY"
"Sloan, d","Croydon",0,"SULLIVAN COUNTY"
"Steyer, d","Croydon",5,"SULLIVAN COUNTY"
"Thistle, d","Croydon",0,"SULLIVAN COUNTY"
"Torgesen, d","Croydon",0,"SULLIVAN COUNTY"
"Warren, d","Croydon",8,"SULLIVAN COUNTY"
"Wells, d","Croydon",1,"SULLIVAN COUNTY"
"Williamson, d","Croydon",0,"SULLIVAN COUNTY"
"Yang, d","Croydon",4,"SULLIVAN COUNTY"
"Scatter","Croydon",0,"SULLIVAN COUNTY"
"Bennet, d","Goshen",1,"SULLIVAN COUNTY"
"Biden, d","Goshen",13,"SULLIVAN COUNTY"
"Booker, d","Goshen",0,"SULLIVAN COUNTY"
"Boyd, d","Goshen",0,"SULLIVAN COUNTY"
"Bullock, d","Goshen",0,"SULLIVAN COUNTY"
"Burke, d","Goshen",0,"SULLIVAN COUNTY"
"Buttigieg, d","Goshen",30,"SULLIVAN COUNTY"
"Castro, d","Goshen",0,"SULLIVAN COUNTY"
"De La Fuente, d","Goshen",0,"SULLIVAN COUNTY"
"Delaney, d","Goshen",0,"SULLIVAN COUNTY"
"Dunlap, d","Goshen",0,"SULLIVAN COUNTY"
"Ellinger, d","Goshen",0,"SULLIVAN COUNTY"
"Gabbard, d","Goshen",13,"SULLIVAN COUNTY"
"Gleiberman, d","Goshen",0,"SULLIVAN COUNTY"
"Greenstein, d","Goshen",0,"SULLIVAN COUNTY"
"Harris, d","Goshen",0,"SULLIVAN COUNTY"
"Hewes, d","Goshen",0,"SULLIVAN COUNTY"
"Klobuchar, d","Goshen",25,"SULLIVAN COUNTY"
"Koos, d","Goshen",0,"SULLIVAN COUNTY"
"Kraus, d","Goshen",0,"SULLIVAN COUNTY"
"Krichevsky, d","Goshen",0,"SULLIVAN COUNTY"
"Moroz, d","Goshen",0,"SULLIVAN COUNTY"
"Patrick, d","Goshen",0,"SULLIVAN COUNTY"
"Sanders, d","Goshen",38,"SULLIVAN COUNTY"
"Sestak, d","Goshen",0,"SULLIVAN COUNTY"
"Sloan, d","Goshen",0,"SULLIVAN COUNTY"
"Steyer, d","Goshen",2,"SULLIVAN COUNTY"
"Thistle, d","Goshen",0,"SULLIVAN COUNTY"
"Torgesen, d","Goshen",0,"SULLIVAN COUNTY"
"Warren, d","Goshen",10,"SULLIVAN COUNTY"
"Wells, d","Goshen",0,"SULLIVAN COUNTY"
"Williamson, d","Goshen",0,"SULLIVAN COUNTY"
"Yang, d","Goshen",3,"SULLIVAN COUNTY"
"Scatter","Goshen",0,"SULLIVAN COUNTY"
"Bennet, d","Grantham",9,"SULLIVAN COUNTY"
"Biden, d","Grantham",104,"SULLIVAN COUNTY"
"Booker, d","Grantham",0,"SULLIVAN COUNTY"
"Boyd, d","Grantham",0,"SULLIVAN COUNTY"
"Bullock, d","Grantham",0,"SULLIVAN COUNTY"
"Burke, d","Grantham",0,"SULLIVAN COUNTY"
"Buttigieg, d","Grantham",338,"SULLIVAN COUNTY"
"Castro, d","Grantham",0,"SULLIVAN COUNTY"
"De La Fuente, d","Grantham",1,"SULLIVAN COUNTY"
"Delaney, d","Grantham",0,"SULLIVAN COUNTY"
"Dunlap, d","Grantham",0,"SULLIVAN COUNTY"
"Ellinger, d","Grantham",1,"SULLIVAN COUNTY"
"Gabbard, d","Grantham",34,"SULLIVAN COUNTY"
"Gleiberman, d","Grantham",0,"SULLIVAN COUNTY"
"Greenstein, d","Grantham",0,"SULLIVAN COUNTY"
"Harris, d","Grantham",0,"SULLIVAN COUNTY"
"Hewes, d","Grantham",1,"SULLIVAN COUNTY"
"Klobuchar, d","Grantham",292,"SULLIVAN COUNTY"
"Koos, d","Grantham",0,"SULLIVAN COUNTY"
"Kraus, d","Grantham",0,"SULLIVAN COUNTY"
"Krichevsky, d","Grantham",0,"SULLIVAN COUNTY"
"Moroz, d","Grantham",0,"SULLIVAN COUNTY"
"Patrick, d","Grantham",5,"SULLIVAN COUNTY"
"Sanders, d","Grantham",213,"SULLIVAN COUNTY"
"Sestak, d","Grantham",0,"SULLIVAN COUNTY"
"Sloan, d","Grantham",0,"SULLIVAN COUNTY"
"Steyer, d","Grantham",28,"SULLIVAN COUNTY"
"Thistle, d","Grantham",0,"SULLIVAN COUNTY"
"Torgesen, d","Grantham",0,"SULLIVAN COUNTY"
"Warren, d","Grantham",145,"SULLIVAN COUNTY"
"Wells, d","Grantham",0,"SULLIVAN COUNTY"
"Williamson, d","Grantham",0,"SULLIVAN COUNTY"
"Yang, d","Grantham",21,"SULLIVAN COUNTY"
"Scatter","Grantham",0,"SULLIVAN COUNTY"
"Bennet, d","Langdon",1,"SULLIVAN COUNTY"
"Biden, d","Langdon",12,"SULLIVAN COUNTY"
"Booker, d","Langdon",0,"SULLIVAN COUNTY"
"Boyd, d","Langdon",0,"SULLIVAN COUNTY"
"Bullock, d","Langdon",0,"SULLIVAN COUNTY"
"Burke, d","Langdon",0,"SULLIVAN COUNTY"
"Buttigieg, d","Langdon",31,"SULLIVAN COUNTY"
"Castro, d","Langdon",0,"SULLIVAN COUNTY"
"De La Fuente, d","Langdon",0,"SULLIVAN COUNTY"
"Delaney, d","Langdon",0,"SULLIVAN COUNTY"
"Dunlap, d","Langdon",0,"SULLIVAN COUNTY"
"Ellinger, d","Langdon",0,"SULLIVAN COUNTY"
"Gabbard, d","Langdon",2,"SULLIVAN COUNTY"
"Gleiberman, d","Langdon",0,"SULLIVAN COUNTY"
"Greenstein, d","Langdon",0,"SULLIVAN COUNTY"
"Harris, d","Langdon",0,"SULLIVAN COUNTY"
"Hewes, d","Langdon",0,"SULLIVAN COUNTY"
"Klobuchar, d","Langdon",35,"SULLIVAN COUNTY"
"Koos, d","Langdon",0,"SULLIVAN COUNTY"
"Kraus, d","Langdon",0,"SULLIVAN COUNTY"
"Krichevsky, d","Langdon",0,"SULLIVAN COUNTY"
"Moroz, d","Langdon",0,"SULLIVAN COUNTY"
"Patrick, d","Langdon",0,"SULLIVAN COUNTY"
"Sanders, d","Langdon",43,"SULLIVAN COUNTY"
"Sestak, d","Langdon",0,"SULLIVAN COUNTY"
"Sloan, d","Langdon",0,"SULLIVAN COUNTY"
"Steyer, d","Langdon",2,"SULLIVAN COUNTY"
"Thistle, d","Langdon",0,"SULLIVAN COUNTY"
"Torgesen, d","Langdon",0,"SULLIVAN COUNTY"
"Warren, d","Langdon",11,"SULLIVAN COUNTY"
"Wells, d","Langdon",0,"SULLIVAN COUNTY"
"Williamson, d","Langdon",0,"SULLIVAN COUNTY"
"Yang, d","Langdon",1,"SULLIVAN COUNTY"
"Scatter","Langdon",0,"SULLIVAN COUNTY"
"Bennet, d","Lempster",2,"SULLIVAN COUNTY"
"Biden, d","Lempster",12,"SULLIVAN COUNTY"
"Booker, d","Lempster",0,"SULLIVAN COUNTY"
"Boyd, d","Lempster",0,"SULLIVAN COUNTY"
"Bullock, d","Lempster",0,"SULLIVAN COUNTY"
"Burke, d","Lempster",0,"SULLIVAN COUNTY"
"Buttigieg, d","Lempster",35,"SULLIVAN COUNTY"
"Castro, d","Lempster",0,"SULLIVAN COUNTY"
"De La Fuente, d","Lempster",0,"SULLIVAN COUNTY"
"Delaney, d","Lempster",0,"SULLIVAN COUNTY"
"Dunlap, d","Lempster",0,"SULLIVAN COUNTY"
"Ellinger, d","Lempster",0,"SULLIVAN COUNTY"
"Gabbard, d","Lempster",10,"SULLIVAN COUNTY"
"Gleiberman, d","Lempster",0,"SULLIVAN COUNTY"
"Greenstein, d","Lempster",0,"SULLIVAN COUNTY"
"Harris, d","Lempster",0,"SULLIVAN COUNTY"
"Hewes, d","Lempster",0,"SULLIVAN COUNTY"
"Klobuchar, d","Lempster",44,"SULLIVAN COUNTY"
"Koos, d","Lempster",0,"SULLIVAN COUNTY"
"Kraus, d","Lempster",0,"SULLIVAN COUNTY"
"Krichevsky, d","Lempster",0,"SULLIVAN COUNTY"
"Moroz, d","Lempster",0,"SULLIVAN COUNTY"
"Patrick, d","Lempster",0,"SULLIVAN COUNTY"
"Sanders, d","Lempster",60,"SULLIVAN COUNTY"
"Sestak, d","Lempster",0,"SULLIVAN COUNTY"
"Sloan, d","Lempster",0,"SULLIVAN COUNTY"
"Steyer, d","Lempster",7,"SULLIVAN COUNTY"
"Thistle, d","Lempster",0,"SULLIVAN COUNTY"
"Torgesen, d","Lempster",0,"SULLIVAN COUNTY"
"Warren, d","Lempster",16,"SULLIVAN COUNTY"
"Wells, d","Lempster",0,"SULLIVAN COUNTY"
"Williamson, d","Lempster",0,"SULLIVAN COUNTY"
"Yang, d","Lempster",12,"SULLIVAN COUNTY"
"Scatter","Lempster",0,"SULLIVAN COUNTY"
"Bennet, d","Newport",3,"SULLIVAN COUNTY"
"Biden, d","Newport",87,"SULLIVAN COUNTY"
"Booker, d","Newport",0,"SULLIVAN COUNTY"
"Boyd, d","Newport",0,"SULLIVAN COUNTY"
"Bullock, d","Newport",0,"SULLIVAN COUNTY"
"Burke, d","Newport",0,"SULLIVAN COUNTY"
"Buttigieg, d","Newport",223,"SULLIVAN COUNTY"
"Castro, d","Newport",0,"SULLIVAN COUNTY"
"De La Fuente, d","Newport",0,"SULLIVAN COUNTY"
"Delaney, d","Newport",0,"SULLIVAN COUNTY"
"Dunlap, d","Newport",0,"SULLIVAN COUNTY"
"Ellinger, d","Newport",0,"SULLIVAN COUNTY"
"Gabbard, d","Newport",44,"SULLIVAN COUNTY"
"Gleiberman, d","Newport",0,"SULLIVAN COUNTY"
"Greenstein, d","Newport",0,"SULLIVAN COUNTY"
"Harris, d","Newport",0,"SULLIVAN COUNTY"
"Hewes, d","Newport",1,"SULLIVAN COUNTY"
"Klobuchar, d","Newport",150,"SULLIVAN COUNTY"
"Koos, d","Newport",0,"SULLIVAN COUNTY"
"Kraus, d","Newport",0,"SULLIVAN COUNTY"
"Krichevsky, d","Newport",1,"SULLIVAN COUNTY"
"Moroz, d","Newport",0,"SULLIVAN COUNTY"
"Patrick, d","Newport",1,"SULLIVAN COUNTY"
"Sanders, d","Newport",229,"SULLIVAN COUNTY"
"Sestak, d","Newport",0,"SULLIVAN COUNTY"
"Sloan, d","Newport",0,"SULLIVAN COUNTY"
"Steyer, d","Newport",34,"SULLIVAN COUNTY"
"Thistle, d","Newport",0,"SULLIVAN COUNTY"
"Torgesen, d","Newport",0,"SULLIVAN COUNTY"
"Warren, d","Newport",100,"SULLIVAN COUNTY"
"Wells, d","Newport",0,"SULLIVAN COUNTY"
"Williamson, d","Newport",0,"SULLIVAN COUNTY"
"Yang, d","Newport",31,"SULLIVAN COUNTY"
"Scatter","Newport",0,"SULLIVAN COUNTY"
"Bennet, d","Plainfield",1,"SULLIVAN COUNTY"
"Biden, d","Plainfield",54,"SULLIVAN COUNTY"
"Booker, d","Plainfield",1,"SULLIVAN COUNTY"
"Boyd, d","Plainfield",0,"SULLIVAN COUNTY"
"Bullock, d","Plainfield",0,"SULLIVAN COUNTY"
"Burke, d","Plainfield",1,"SULLIVAN COUNTY"
"Buttigieg, d","Plainfield",272,"SULLIVAN COUNTY"
"Castro, d","Plainfield",1,"SULLIVAN COUNTY"
"De La Fuente, d","Plainfield",0,"SULLIVAN COUNTY"
"Delaney, d","Plainfield",0,"SULLIVAN COUNTY"
"Dunlap, d","Plainfield",0,"SULLIVAN COUNTY"
"Ellinger, d","Plainfield",0,"SULLIVAN COUNTY"
"Gabbard, d","Plainfield",17,"SULLIVAN COUNTY"
"Gleiberman, d","Plainfield",0,"SULLIVAN COUNTY"
"Greenstein, d","Plainfield",0,"SULLIVAN COUNTY"
"Harris, d","Plainfield",0,"SULLIVAN COUNTY"
"Hewes, d","Plainfield",1,"SULLIVAN COUNTY"
"Klobuchar, d","Plainfield",161,"SULLIVAN COUNTY"
"Koos, d","Plainfield",1,"SULLIVAN COUNTY"
"Kraus, d","Plainfield",0,"SULLIVAN COUNTY"
"Krichevsky, d","Plainfield",0,"SULLIVAN COUNTY"
"Moroz, d","Plainfield",0,"SULLIVAN COUNTY"
"Patrick, d","Plainfield",1,"SULLIVAN COUNTY"
"Sanders, d","Plainfield",190,"SULLIVAN COUNTY"
"Sestak, d","Plainfield",0,"SULLIVAN COUNTY"
"Sloan, d","Plainfield",0,"SULLIVAN COUNTY"
"Steyer, d","Plainfield",22,"SULLIVAN COUNTY"
"Thistle, d","Plainfield",0,"SULLIVAN COUNTY"
"Torgesen, d","Plainfield",0,"SULLIVAN COUNTY"
"Warren, d","Plainfield",123,"SULLIVAN COUNTY"
"Wells, d","Plainfield",0,"SULLIVAN COUNTY"
"Williamson, d","Plainfield",0,"SULLIVAN COUNTY"
"Yang, d","Plainfield",22,"SULLIVAN COUNTY"
"Scatter","Plainfield",0,"SULLIVAN COUNTY"
"Bennet, d","Springfield",2,"SULLIVAN COUNTY"
"Biden, d","Springfield",27,"SULLIVAN COUNTY"
"Booker, d","Springfield",0,"SULLIVAN COUNTY"
"Boyd, d","Springfield",0,"SULLIVAN COUNTY"
"Bullock, d","Springfield",0,"SULLIVAN COUNTY"
"Burke, d","Springfield",0,"SULLIVAN COUNTY"
"Buttigieg, d","Springfield",96,"SULLIVAN COUNTY"
"Castro, d","Springfield",0,"SULLIVAN COUNTY"
"De La Fuente, d","Springfield",0,"SULLIVAN COUNTY"
"Delaney, d","Springfield",0,"SULLIVAN COUNTY"
"Dunlap, d","Springfield",0,"SULLIVAN COUNTY"
"Ellinger, d","Springfield",0,"SULLIVAN COUNTY"
"Gabbard, d","Springfield",15,"SULLIVAN COUNTY"
"Gleiberman, d","Springfield",0,"SULLIVAN COUNTY"
"Greenstein, d","Springfield",0,"SULLIVAN COUNTY"
"Harris, d","Springfield",0,"SULLIVAN COUNTY"
"Hewes, d","Springfield",0,"SULLIVAN COUNTY"
"Klobuchar, d","Springfield",57,"SULLIVAN COUNTY"
"Koos, d","Springfield",0,"SULLIVAN COUNTY"
"Kraus, d","Springfield",0,"SULLIVAN COUNTY"
"Krichevsky, d","Springfield",0,"SULLIVAN COUNTY"
"Moroz, d","Springfield",0,"SULLIVAN COUNTY"
"Patrick, d","Springfield",1,"SULLIVAN COUNTY"
"Sanders, d","Springfield",77,"SULLIVAN COUNTY"
"Sestak, d","Springfield",0,"SULLIVAN COUNTY"
"Sloan, d","Springfield",0,"SULLIVAN COUNTY"
"Steyer, d","Springfield",12,"SULLIVAN COUNTY"
"Thistle, d","Springfield",0,"SULLIVAN COUNTY"
"Torgesen, d","Springfield",0,"SULLIVAN COUNTY"
"Warren, d","Springfield",32,"SULLIVAN COUNTY"
"Wells, d","Springfield",0,"SULLIVAN COUNTY"
"Williamson, d","Springfield",1,"SULLIVAN COUNTY"
"Yang, d","Springfield",7,"SULLIVAN COUNTY"
"Scatter","Springfield",0,"SULLIVAN COUNTY"
"Bennet, d","Sunapee",1,"SULLIVAN COUNTY"
"Biden, d","Sunapee",87,"SULLIVAN COUNTY"
"Booker, d","Sunapee",0,"SULLIVAN COUNTY"
"Boyd, d","Sunapee",0,"SULLIVAN COUNTY"
"Bullock, d","Sunapee",1,"SULLIVAN COUNTY"
"Burke, d","Sunapee",0,"SULLIVAN COUNTY"
"Buttigieg, d","Sunapee",190,"SULLIVAN COUNTY"
"Castro, d","Sunapee",0,"SULLIVAN COUNTY"
"De La Fuente, d","Sunapee",0,"SULLIVAN COUNTY"
"Delaney, d","Sunapee",0,"SULLIVAN COUNTY"
"Dunlap, d","Sunapee",0,"SULLIVAN COUNTY"
"Ellinger, d","Sunapee",0,"SULLIVAN COUNTY"
"Gabbard, d","Sunapee",34,"SULLIVAN COUNTY"
"Gleiberman, d","Sunapee",0,"SULLIVAN COUNTY"
"Greenstein, d","Sunapee",0,"SULLIVAN COUNTY"
"Harris, d","Sunapee",0,"SULLIVAN COUNTY"
"Hewes, d","Sunapee",0,"SULLIVAN COUNTY"
"Klobuchar, d","Sunapee",222,"SULLIVAN COUNTY"
